layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Dot3,54,LLC,40,Raw,37.0,,,,,920294019.858576,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5277,,
Ether,60,ARP,46,Padding,18.0,,,,,920294019.913026,60,00:c0:4f:a3:58:23,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5278,,
Ether,60,ARP,46,Padding,18.0,,,,,920294019.9153788,60,00:60:97:de:54:36,00:c0:4f:a3:58:23,,,,,,week1_monday.tcpdump,5279,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294021.3596787,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5280,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294022.358875,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5281,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294023.3597212,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5282,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294024.361524,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5283,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294025.359475,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5284,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294026.3585948,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5285,,
Ether,59,IP,45,UDP,25.0,DNS,17.0,,,920294027.024114,59,08:00:20:11:34:bf,00:c0:4f:a3:58:23,192.168.1.90,192.168.1.10,,32776.0,53.0,week1_monday.tcpdump,5286,,
Ether,60,IP,46,UDP,26.0,DNS,18.0,Padding,1.0,920294027.025446,60,00:c0:4f:a3:58:23,00:60:97:de:54:36,192.168.1.10,192.168.1.20,,53.0,53.0,week1_monday.tcpdump,5287,,
Ether,112,IP,98,UDP,78.0,DNS,70.0,,,920294027.031585,112,00:60:97:de:54:36,00:c0:4f:a3:58:23,192.168.1.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,5288,,
Ether,112,IP,98,UDP,78.0,DNS,70.0,,,920294027.032288,112,00:c0:4f:a3:58:23,08:00:20:11:34:bf,192.168.1.10,192.168.1.90,,53.0,32776.0,week1_monday.tcpdump,5289,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294027.860038,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5290,,
Ether,60,Raw,46,,,,,,,920294028.139714,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5291,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294029.359586,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5292,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294030.359718,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5293,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294031.359066,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5294,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.512091,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5295,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.514597,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5296,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.5172788,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5297,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.520336,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5298,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.5227288,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5299,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.523789,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5300,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.525341,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5301,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.526264,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5302,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.5322368,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5303,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.533776,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_monday.tcpdump,5304,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.534682,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5305,,
Ether,60,ARP,46,Padding,18.0,,,,,920294031.535085,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5306,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294032.859133,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5307,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294033.860322,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5308,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294034.859567,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5309,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294035.8598448,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5310,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294036.859756,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5311,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294037.860032,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5312,,
Ether,60,Raw,46,,,,,,,920294038.1395472,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5313,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294039.3597108,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5314,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,920294039.60859,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.10,192.168.1.10,,123.0,123.0,week1_monday.tcpdump,5315,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,920294039.609744,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.10,,123.0,123.0,week1_monday.tcpdump,5316,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294040.859565,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5317,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294041.860599,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5318,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294042.859548,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5319,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,RIPEntry,20.0,920294043.580186,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_monday.tcpdump,5320,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294044.360684,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5321,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294045.119627,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,2.0,1558.0,25.0,week1_monday.tcpdump,5322,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294045.119912,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,18.0,25.0,1558.0,week1_monday.tcpdump,5323,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.120622,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,16.0,1558.0,25.0,week1_monday.tcpdump,5324,,
Ether,137,IP,123,TCP,103.0,SMTPResponse,83.0,,,920294045.13818,137,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5325,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.158789,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,16.0,1558.0,25.0,week1_monday.tcpdump,5326,,
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920294045.1741152,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5327,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920294045.174473,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5328,,
Ether,80,IP,66,TCP,46.0,SMTPRequest,26.0,,,920294045.175485,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5329,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920294045.175739,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5330,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,,,920294045.176612,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5331,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,,,920294045.17686,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5332,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920294045.177757,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5333,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920294045.1779928,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5334,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294045.178834,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5335,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920294045.179957,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5336,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920294045.1824392,1078,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5337,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294045.184031,1514,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5338,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.1929368,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,16.0,25.0,1558.0,week1_monday.tcpdump,5339,,
Ether,386,IP,372,TCP,352.0,SMTPRequest,332.0,,,920294045.194127,386,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5340,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920294045.195601,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5341,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294045.196343,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,24.0,1558.0,25.0,week1_monday.tcpdump,5342,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920294045.1965632,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,24.0,25.0,1558.0,week1_monday.tcpdump,5343,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.197131,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,17.0,25.0,1558.0,week1_monday.tcpdump,5344,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.1978,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,16.0,1558.0,25.0,week1_monday.tcpdump,5345,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.1993632,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,197.182.91.233,17.0,1558.0,25.0,week1_monday.tcpdump,5346,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294045.199518,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.207,16.0,25.0,1558.0,week1_monday.tcpdump,5347,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294045.85954,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5348,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,,,920294046.582001,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week1_monday.tcpdump,5349,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294047.360591,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5350,,
Ether,60,Raw,46,,,,,,,920294048.13932,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5351,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294048.859181,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5352,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294049.860859,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5353,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294050.86056,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5354,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294051.8597188,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5355,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294052.860065,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5356,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294053.670792,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,2.0,2122.0,25.0,week1_monday.tcpdump,5357,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294053.673461,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,18.0,25.0,2122.0,week1_monday.tcpdump,5358,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.673666,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,16.0,2122.0,25.0,week1_monday.tcpdump,5359,,
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920294053.697559,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,5360,,
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920294053.698168,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,5361,,
Ether,143,IP,129,TCP,109.0,SMTPResponse,89.0,,,920294053.7045492,143,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5362,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.722982,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,16.0,2122.0,25.0,week1_monday.tcpdump,5363,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920294053.7401472,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5364,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920294053.746086,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5365,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920294053.746533,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5366,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920294053.747393,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5367,,
Ether,89,IP,75,TCP,55.0,SMTPRequest,35.0,,,920294053.747692,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5368,,
Ether,96,IP,82,TCP,62.0,SMTPResponse,42.0,,,920294053.7485212,96,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5369,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,,,920294053.748873,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5370,,
Ether,91,IP,77,TCP,57.0,SMTPResponse,37.0,,,920294053.749682,91,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5371,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294053.749974,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5372,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920294053.7520448,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5373,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920294053.7531768,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5374,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294053.754412,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,16.0,2122.0,25.0,week1_monday.tcpdump,5375,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.768664,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,16.0,25.0,2122.0,week1_monday.tcpdump,5376,,
Ether,1421,IP,1407,TCP,1387.0,SMTPRequest,1367.0,,,920294053.7699492,1421,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5377,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920294053.7766528,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5378,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294053.776879,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,24.0,2122.0,25.0,week1_monday.tcpdump,5379,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920294053.7777152,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,24.0,25.0,2122.0,week1_monday.tcpdump,5380,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.778518,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,17.0,25.0,2122.0,week1_monday.tcpdump,5381,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.778689,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,16.0,2122.0,25.0,week1_monday.tcpdump,5382,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.7798632,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.114.169,17.0,2122.0,25.0,week1_monday.tcpdump,5383,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294053.7805448,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,194.7.248.153,16.0,25.0,2122.0,week1_monday.tcpdump,5384,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294054.360704,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5385,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294055.3600552,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5386,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294056.360961,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5387,,
Ether,72,IP,58,UDP,38.0,DNS,30.0,,,920294057.016926,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.7.248.153,,53.0,53.0,week1_monday.tcpdump,5388,,
Ether,144,IP,130,UDP,110.0,DNS,102.0,,,920294057.018086,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,5389,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294057.8593812,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5390,,
Ether,60,Raw,46,,,,,,,920294058.1391528,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_monday.tcpdump,5391,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294059.361288,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5392,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,920294060.063169,90,08:00:20:11:34:bf,00:c0:4f:a3:58:23,192.168.1.90,192.168.1.10,,123.0,123.0,week1_monday.tcpdump,5393,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,,,920294060.0647688,90,00:c0:4f:a3:58:23,08:00:20:11:34:bf,192.168.1.10,192.168.1.90,,123.0,123.0,week1_monday.tcpdump,5394,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294060.861194,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5395,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294061.860369,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5396,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294062.8607632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5397,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294063.859464,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,5398,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294064.044686,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,2.0,2123.0,25.0,week1_monday.tcpdump,5399,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294064.0456072,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,18.0,25.0,2123.0,week1_monday.tcpdump,5400,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294064.045816,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,16.0,2123.0,25.0,week1_monday.tcpdump,5401,,
Ether,87,IP,73,UDP,53.0,DNS,45.0,,,920294064.059235,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,5402,,
Ether,156,IP,142,UDP,122.0,DNS,114.0,,,920294064.060144,156,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,5403,,
Ether,139,IP,125,TCP,105.0,SMTPResponse,85.0,,,920294064.066585,139,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,24.0,25.0,2123.0,week1_monday.tcpdump,5404,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294064.082967,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,16.0,2123.0,25.0,week1_monday.tcpdump,5405,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920294064.102954,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,24.0,2123.0,25.0,week1_monday.tcpdump,5406,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920294064.103965,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,24.0,25.0,2123.0,week1_monday.tcpdump,5407,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,,,920294064.104435,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,24.0,2123.0,25.0,week1_monday.tcpdump,5408,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920294064.105529,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,24.0,25.0,2123.0,week1_monday.tcpdump,5409,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,,,920294064.105834,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,24.0,2123.0,25.0,week1_monday.tcpdump,5410,,
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,,,920294064.1072072,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,24.0,25.0,2123.0,week1_monday.tcpdump,5411,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,,,920294064.107555,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.113.105,24.0,2123.0,25.0,week1_monday.tcpdump,5412,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,,,920294064.108385,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,196.227.33.189,24.0,25.0,2123.0,week1_monday.tcpdump,5413,,
