layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466579.519114,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5105,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466580.707892,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5106,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466581.512788,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5107,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466581.514338,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5108,,
Ether,60,ARP,46,Padding,18.0,,,,,920466581.908636,60,00:c0:4f:a3:58:23,08:00:20:11:34:bf,,,,,,week1_wednesday.tcpdump,5109,,
Ether,42,ARP,28,,,,,,,920466581.9088868,42,08:00:20:11:34:bf,00:c0:4f:a3:58:23,,,,,,week1_wednesday.tcpdump,5110,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466582.7077712,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5111,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466583.50757,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5112,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466583.509039,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5113,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466584.2081288,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5114,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466585.207991,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5115,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466585.50291,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5116,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466585.504462,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5117,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466586.707011,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5118,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466587.514702,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5119,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466587.516147,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5120,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466588.2082528,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5121,,
Ether,60,Raw,46,,,,,,,920466588.758827,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_wednesday.tcpdump,5122,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466589.509753,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5123,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466589.511206,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5124,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466590.207384,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5125,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466591.2076448,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5126,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466591.504807,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5127,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466591.50631,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5128,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466592.708178,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5129,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466593.5164868,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5130,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466593.517918,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5131,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466594.207962,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5132,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466595.208362,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5133,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466595.511902,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5134,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466595.513388,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5135,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466596.7083132,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5136,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466597.506696,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5137,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466597.50812,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5138,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466598.208324,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5139,,
Ether,60,Raw,46,,,,,,,920466598.758657,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_wednesday.tcpdump,5140,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,,,920466599.5186392,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.100,,32769.0,161.0,week1_wednesday.tcpdump,5141,,
Ether,159,IP,145,UDP,125.0,SNMP,117.0,,,920466599.520094,159,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.100,192.168.1.30,,161.0,32769.0,week1_wednesday.tcpdump,5142,,
Dot3,54,LLC,40,Raw,37.0,,,,,920466600.207734,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_wednesday.tcpdump,5143,,
Ether,76,IP,62,UDP,42.0,DNS,34.0,,,920466600.2083472,76,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_wednesday.tcpdump,5144,,
Ether,136,IP,122,UDP,102.0,DNS,94.0,,,920466600.213857,136,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_wednesday.tcpdump,5145,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.217542,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3134.0,80.0,week1_wednesday.tcpdump,5146,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.221717,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3134.0,week1_wednesday.tcpdump,5147,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.222438,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3134.0,80.0,week1_wednesday.tcpdump,5148,,
Ether,289,IP,275,TCP,255.0,HTTP,235.0,HTTPRequest,235.0,920466600.223116,289,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3134.0,80.0,week1_wednesday.tcpdump,5149,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.237885,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3134.0,week1_wednesday.tcpdump,5150,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466600.2620368,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3134.0,week1_wednesday.tcpdump,5151,Raw,1354.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.26326,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3134.0,week1_wednesday.tcpdump,5152,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.274048,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3134.0,80.0,week1_wednesday.tcpdump,5153,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.2786368,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3134.0,week1_wednesday.tcpdump,5154,,
Ether,1195,IP,1181,TCP,1161.0,HTTP,1141.0,Raw,1141.0,920466600.27961,1195,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3134.0,week1_wednesday.tcpdump,5155,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.279713,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3134.0,week1_wednesday.tcpdump,5156,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.28151,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3134.0,80.0,week1_wednesday.tcpdump,5157,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.282044,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3134.0,80.0,week1_wednesday.tcpdump,5158,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.285606,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3134.0,week1_wednesday.tcpdump,5159,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.29584,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3135.0,80.0,week1_wednesday.tcpdump,5160,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.300001,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3135.0,week1_wednesday.tcpdump,5161,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.3006712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5162,,
Ether,348,IP,334,TCP,314.0,HTTP,294.0,HTTPRequest,294.0,920466600.3014312,348,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3135.0,80.0,week1_wednesday.tcpdump,5163,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.317924,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5164,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466600.351284,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5165,Raw,1235.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.352466,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5166,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.364033,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5167,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.368711,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5168,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.3699392,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5169,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.371168,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5170,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.374094,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5171,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.378538,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5172,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.379725,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5173,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.380956,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5174,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.382186,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5175,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.384042,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5176,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.388469,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5177,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.389747,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5178,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.3909632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5179,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.392194,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5180,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.394101,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5181,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.39847,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5182,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.3996948,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5183,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.400972,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5184,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.402195,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5185,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.403432,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5186,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.405233,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5187,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.409614,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3135.0,week1_wednesday.tcpdump,5188,,
Ether,260,IP,246,TCP,226.0,HTTP,206.0,Raw,206.0,920466600.409825,260,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3135.0,week1_wednesday.tcpdump,5189,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.409914,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3135.0,week1_wednesday.tcpdump,5190,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.411785,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3135.0,80.0,week1_wednesday.tcpdump,5191,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.412545,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3135.0,80.0,week1_wednesday.tcpdump,5192,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.415115,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3136.0,80.0,week1_wednesday.tcpdump,5193,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.415934,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3135.0,week1_wednesday.tcpdump,5194,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.417756,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3136.0,week1_wednesday.tcpdump,5195,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.4184108,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3136.0,80.0,week1_wednesday.tcpdump,5196,,
Ether,340,IP,326,TCP,306.0,HTTP,286.0,HTTPRequest,286.0,920466600.419119,340,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3136.0,80.0,week1_wednesday.tcpdump,5197,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466600.437287,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3136.0,week1_wednesday.tcpdump,5198,Raw,1235.0
Ether,1033,IP,1019,TCP,999.0,HTTP,979.0,Raw,979.0,920466600.438126,1033,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3136.0,week1_wednesday.tcpdump,5199,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.438224,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3136.0,week1_wednesday.tcpdump,5200,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.44003,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3136.0,80.0,week1_wednesday.tcpdump,5201,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.440475,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3136.0,80.0,week1_wednesday.tcpdump,5202,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.4427712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3138.0,80.0,week1_wednesday.tcpdump,5203,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.4443072,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3136.0,week1_wednesday.tcpdump,5204,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.446148,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3138.0,week1_wednesday.tcpdump,5205,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.446791,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3138.0,80.0,week1_wednesday.tcpdump,5206,,
Ether,338,IP,324,TCP,304.0,HTTP,284.0,HTTPRequest,284.0,920466600.4474788,338,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3138.0,80.0,week1_wednesday.tcpdump,5207,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.4679288,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3138.0,week1_wednesday.tcpdump,5208,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,920466600.47135,1078,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3138.0,week1_wednesday.tcpdump,5209,Raw,799.0
Ether,689,IP,675,TCP,655.0,HTTP,635.0,Raw,635.0,920466600.471924,689,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3138.0,week1_wednesday.tcpdump,5210,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.4720472,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3138.0,week1_wednesday.tcpdump,5211,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.473478,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3138.0,80.0,week1_wednesday.tcpdump,5212,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.473884,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,17.0,3138.0,80.0,week1_wednesday.tcpdump,5213,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.476164,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,2.0,3139.0,80.0,week1_wednesday.tcpdump,5214,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.4777608,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3138.0,week1_wednesday.tcpdump,5215,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920466600.4796028,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,18.0,80.0,3139.0,week1_wednesday.tcpdump,5216,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.480258,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3139.0,80.0,week1_wednesday.tcpdump,5217,,
Ether,341,IP,327,TCP,307.0,HTTP,287.0,HTTPRequest,287.0,920466600.480941,341,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,24.0,3139.0,80.0,week1_wednesday.tcpdump,5218,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.497922,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3139.0,week1_wednesday.tcpdump,5219,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920466600.50076,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3139.0,week1_wednesday.tcpdump,5220,Raw,1234.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.501888,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3139.0,week1_wednesday.tcpdump,5221,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.504074,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3139.0,80.0,week1_wednesday.tcpdump,5222,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.508646,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3139.0,week1_wednesday.tcpdump,5223,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.509846,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,16.0,80.0,3139.0,week1_wednesday.tcpdump,5224,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920466600.5110768,1514,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3139.0,week1_wednesday.tcpdump,5225,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.514043,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.148,134.205.165.120,16.0,3139.0,80.0,week1_wednesday.tcpdump,5226,,
Ether,679,IP,665,TCP,645.0,HTTP,625.0,Raw,625.0,920466600.517774,679,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,24.0,80.0,3139.0,week1_wednesday.tcpdump,5227,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920466600.518031,60,00:60:97:de:54:36,00:10:7b:38:46:32,134.205.165.120,172.16.114.148,17.0,80.0,3139.0,week1_wednesday.tcpdump,5228,,
