layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.035444,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6299,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.10559,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6300,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.1064868,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6301,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.125443,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6302,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.195564,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6303,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.196487,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6304,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.215474,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6305,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.2855448,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6306,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.2865608,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6307,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.305431,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6308,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.3755492,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6309,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.376474,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6310,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.39543,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6311,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.465552,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6312,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.4664688,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6313,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.485438,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6314,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.555541,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6315,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.556483,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6316,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.57543,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6317,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.645546,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6318,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.64651,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6319,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.665428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6320,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.7355368,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6321,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.736491,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6322,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.755431,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6323,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.825552,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6324,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.8264768,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6325,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.845436,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6326,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.915547,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6327,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762650.91648,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6328,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762650.93543,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6329,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.0055448,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6330,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.006499,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6331,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.025428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6332,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.0955732,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6333,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.096491,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6334,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.115442,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6335,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.185548,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6336,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.186482,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6337,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.205451,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6338,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.275561,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6339,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.276484,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6340,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.295427,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6341,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.365544,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6342,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.366477,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6343,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.385427,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6344,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.455545,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6345,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.456488,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6346,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.4754268,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6347,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.5466608,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6348,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.547642,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6349,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.565438,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6350,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.635564,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6351,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.636497,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6352,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.6554288,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6353,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.7255348,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6354,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.726482,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6355,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.7454232,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6356,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.8155892,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6357,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.816521,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6358,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.835436,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6359,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.9055448,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6360,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.906491,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6361,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762651.925424,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6362,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.995532,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6363,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762651.996486,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6364,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.015526,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6365,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.085542,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6366,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.0864688,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6367,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.1054713,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6368,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.175549,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6369,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.176486,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6370,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.195436,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6371,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.265558,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6372,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.26649,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6373,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.2854472,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6374,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.355544,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6375,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.356478,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6376,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.3754232,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6377,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.445746,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6378,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.44669,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6379,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.4654348,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6380,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.5356928,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6381,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762652.536646,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6382,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.555441,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6383,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,4.0,921762652.627066,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,6384,,
Ether,101,IP,87,TCP,67.0,TELNET,47.0,,,921762652.629218,101,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6385,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.645424,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6386,,
Ether,361,IP,347,TCP,327.0,TELNET,307.0,,,921762652.646618,361,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6387,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762652.665428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6388,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762653.685731,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,6389,,
Ether,60,Raw,46,,,,,,,921762654.0594608,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,6390,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762655.186724,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,6391,,
Ether,103,IP,89,TCP,69.0,TELNET,49.0,,,921762655.636518,103,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6392,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762655.655449,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6393,,
Ether,157,IP,143,TCP,123.0,TELNET,103.0,,,921762655.656304,157,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,6394,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762655.67542,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,6395,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762657.185561,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,6396,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762658.185206,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,6397,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762659.185922,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,6398,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762659.398368,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,2.0,5140.0,80.0,week3_wednesday.tcpdump,6399,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762659.401916,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,18.0,80.0,5140.0,week3_wednesday.tcpdump,6400,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762659.402658,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,16.0,5140.0,80.0,week3_wednesday.tcpdump,6401,,
Ether,314,IP,300,TCP,280.0,HTTP,260.0,HTTPRequest,260.0,921762659.403347,314,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,24.0,5140.0,80.0,week3_wednesday.tcpdump,6402,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762659.425874,60,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6403,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,921762659.451801,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6404,Raw,1325.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.453025,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6405,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762659.459919,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,16.0,5140.0,80.0,week3_wednesday.tcpdump,6406,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.464201,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6407,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.465426,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6408,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.466657,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6409,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762659.46995,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,16.0,5140.0,80.0,week3_wednesday.tcpdump,6410,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.4739788,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6411,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.4752028,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6412,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.476435,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6413,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.477667,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6414,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762659.47991,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.207,205.181.112.75,16.0,5140.0,80.0,week3_wednesday.tcpdump,6415,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762659.483981,1514,00:60:97:de:54:36,00:10:7b:38:46:32,205.181.112.75,172.16.114.207,16.0,80.0,5140.0,week3_wednesday.tcpdump,6416,,
